rank,ticker,composite_candidate_score,ranking_source_policy,primary_score_source_files,audit_only_source_files,score_source_status,score_source_files,score_source_columns,latest_price_date,latest_close,technical_status,event_risk_status,overheat_status,pullback_status,execution_status,final_action,reason
11,MU,53.856,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-18,681.539978,TECH_TIMING_NEUTRAL,,NOT_AVAILABLE_RESERVED,BB_UPPER_HALF,REVIEW_ONLY,REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
12,CAMT,53.544,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-18,155.740005,TECH_TIMING_WATCH_POSITIVE,,NOT_AVAILABLE_RESERVED,BB_BELOW_LOWER,REVIEW_ONLY,WAIT_PULLBACK_REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
13,SOXL,53.476,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-18,151.75,TECH_TIMING_NEUTRAL,,NOT_AVAILABLE_RESERVED,BB_MID,REVIEW_ONLY,REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
14,CLH,53.048,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-20,291.399994,TECH_TIMING_PULLBACK_WATCH,,NOT_AVAILABLE_RESERVED,BB_LOWER_HALF,REVIEW_ONLY,WAIT_PULLBACK_REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
15,AMKR,52.828,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-18,66.040001,TECH_TIMING_NEUTRAL,,NOT_AVAILABLE_RESERVED,BB_BELOW_LOWER,REVIEW_ONLY,WAIT_PULLBACK_REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
16,KEYS,52.504,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-18,340.480011,TECH_TIMING_NEUTRAL,,NOT_AVAILABLE_RESERVED,BB_LOWER_HALF,REVIEW_ONLY,WAIT_PULLBACK_REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
17,AEHR,52.116,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-18,83.57,TECH_TIMING_NEUTRAL,,NOT_AVAILABLE_RESERVED,BB_LOWER_HALF,REVIEW_ONLY,WAIT_PULLBACK_REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
18,VIAV,51.800559,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-21,48.97999954223633,TECH_TIMING_STAGED_REFRESH,,NOT_AVAILABLE_RESERVED,BB_LOWER_HALF,REVIEW_ONLY,WAIT_PULLBACK_REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
19,ICHR,51.732,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-18,66.599998,TECH_TIMING_NEUTRAL,,NOT_AVAILABLE_RESERVED,BB_LOWER_HALF,REVIEW_ONLY,WAIT_PULLBACK_REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
20,COHU,51.684,V18_35E_ONLINE_BACKFILL_RECOMPUTE,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,NONE,OK_RECOMPUTED_FACTOR_TECHNICAL,outputs/v18/factor_pack/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv;outputs/v18/technical_timing/V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_TECHNICAL_TIMING.csv,factor_pack_score;technical_timing_score,2026-05-18,44.200001,TECH_TIMING_NEUTRAL,,NOT_AVAILABLE_RESERVED,BB_LOWER_HALF,REVIEW_ONLY,WAIT_PULLBACK_REVIEW_ONLY,V18.35E recomputed after validated online backfill where available; no fake scores.
